"TIENDA_ID","PLAZA_CVE","NIVELSOCIOECONOMICO_DES","ENTORNO_DES","MTS2VENTAS_NUM","PUERTASREFRIG_NUM","CAJONESESTACIONAMIENTO_NUM","LATITUD_NUM","LONGITUD_NUM","SEGMENTO_MAESTRO_DESC","LID_UBICACION_TIENDA","DATASET","direccion","codigo_postal","estado","X","min_mes","max_mes","min","max","prom","desvstd","skewness","kurtosis","q1","q10","q25","q50","q75","q90","q99","Meta_venta","ratio","exito"
45,4,"CD","Hogar",95.22,14,7,25.60885,-100.15186,"Hogar Reunión","UT_DENSIDAD","TRAIN","Jardín de Niños Centenario de la Revolución, Asteroides, Los Cometas, San Roque, Juárez, Nuevo León, 67254, México",67254,"Nuevo León",44,202301,202412,308974.8,1085887.46,745453.48047619,157068.754694319,-0.362639824202935,2.57214489505892,375306.632,645629.16,656782.07,736597.88,812413.81,946229.95,1061469.922,490000,1.52133363362488,1
842,4,"C","Hogar",86.38,12,0,25.66859,-100.20566,"Hogar Reunión","UT_DENSIDAD","TRAIN","Roma, San Sebastián, Guadalupe, Nuevo León, 67188, México",67188,"Nuevo León",840,202311,202412,11640.46,629879.59,434418.188181818,176975.767775144,-1.45696314139252,2.50037397453763,35748.447,252720.33,393382,453015.39,561806.415,585730.35,625464.666,490000,0.886567730983303,0
249,4,"D","Base",110,10,0,25.64624,-100.09664,"Parada Técnica","UT_GAS_URBANA","TRAIN","Avenida Licenciado Arturo B. De la Garza, Joaquín Garza y Garza, Benito Juárez, Juárez, Nuevo León, 67250, México",67250,"Nuevo León",248,202301,202412,611574.39,1687745.48,1287079.30380952,218619.660987559,-1.20770383335244,3.71658111844957,705110.06,1119727.21,1196697.42,1276330.42,1438658.82,1496889.49,1650986.866,480000,2.68141521626984,1
101,4,"C","Hogar",0,13,0,25.6252,-100.11314,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida de las Aves, Vistas de San Juan, La Paz, Benito Juárez, Juárez, Nuevo León, 67255, México",67255,"Nuevo León",100,202301,202412,414155.47,1506778.44,1191753.33714286,240090.399269636,-1.88776086229675,5.09141610427556,483030.898,1079816.96,1168635.87,1210933.61,1303074.96,1435204.81,1499306.846,490000,2.43214966763848,1
794,4,"C","Hogar",108.38,14,0,25.62578,-100.10845,"Hogar Reunión","UT_DENSIDAD","TRAIN","Benito Juárez, Juárez, Nuevo León, 67294, México",67294,"Nuevo León",792,202301,202412,289720.2,795106.04,585892.229047619,118939.150562336,-0.616941113914179,0.639883534990928,314228.232,445545.9,521838.44,602140.43,642736.48,724586.33,781137.806,490000,1.19569842662779,1
104,4,"C","Hogar",0,13,0,25.66592,-100.09583,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Avenida Vista de la Montaña, Vistas del Río, Benito Juárez, Juárez, Nuevo León, 67250, México",67250,"Nuevo León",103,202301,202412,174859.82,728046.94,463176.22,153331.610847796,-0.383528509376292,-0.843671478701259,186258.188,260256.18,307493.72,492904.67,573165.25,625083.24,710573.862,490000,0.945257591836735,0
109,4,"B","Hogar",0,13,0,25.6497,-100.07945,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Flor De Loto, Mirador del Parque, Benito Juárez, Juárez, Nuevo León, 67250, México",67250,"Nuevo León",108,202301,202412,317332.86,883359.98,653980.947619048,115051.119642999,-0.803870070241718,3.05173810884484,360157.042,550405.15,605941.63,645055.7,722465.02,759247.8,871330.17,490000,1.33465499514091,1
238,4,"C","Hogar",125.16,12,14,25.67126,-100.15907,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Diagonal, Santa Cruz, Guadalupe, Nuevo León, 67199, México",67199,"Nuevo León",237,202301,202412,475841.67,1275103.78,936596.403333333,194064.640003699,-0.381238192020509,-0.0312675977930192,529955.664,750967.01,768403.16,990676.28,1071923.23,1155599.93,1258761.728,490000,1.91142123129252,1
112,4,"B","Base",0,13,0,25.63771,-100.14633,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Profesor Eloy Cavazos, Juárez, Nuevo León, 67199, México",67199,"Nuevo León",111,202301,202412,422608.72,1398214.64,1081824.63285714,214193.007336654,-1.25317690578087,3.33584866073171,517686.28,925144.71,950925.26,1097023.68,1212164.94,1305964.16,1388649.62,480000,2.25380131845238,1
233,4,"C","Base",102.97,13,10,25.6675,-100.17705,"Oficinistas","UT_GAS_URBANA","TRAIN","Oxxo, Carretera a Reynosa, Guadalupe, Nuevo León, 67193, México",67193,"Nuevo León",232,202301,202412,233535.67,672662.63,484476.005238095,82684.5561763517,-0.785151443358692,4.42388570101118,265986.36,442882.99,452916.15,495319.22,510547.75,569907.61,656899.45,480000,1.0093250109127,1
812,4,"C","Hogar",106.61,14,0,25.63369,-100.08873,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Colinas De La Morena, Arboledas del Parque, Benito Juárez, Juárez, Nuevo León, 67262, México",67262,"Nuevo León",810,202304,202412,69999.42,701776,522147.698333333,151171.670343031,-1.82749864599411,4.24680902209574,102253.775,399253.072,495352.99,545856.06,610658.0025,672186.869,699090.6868,490000,1.06560754761905,1
225,4,"D","Base",118.72,10,0,25.65933,-100.1462,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Carretera a Reynosa, Juárez, Nuevo León, 67255, México",67255,"Nuevo León",224,202301,202412,11124.65,936924.22,675646.693809524,251915.593176194,-1.81614008835086,2.78911239477393,19609.784,308407.53,667495.3,738969,831199.4,881280.7,930910.996,480000,1.40759727876984,1
825,4,"C","Hogar",116.88,13,0,25.621,-100.1357,"Hogar Reunión","UT_DENSIDAD","TRAIN","Boulevard San Antonio, San Francisco, Juárez, Nuevo León, 67276, México",67276,"Nuevo León",823,202306,202412,6460.93,665491.32,444416.995,156980.055565011,-1.42239794641574,3.30038624058246,40812.619,311373.815,397980.565,454259.075,530090.9125,607685.18,658868.178,490000,0.906973459183673,0
829,4,"C","Hogar",115.45,14,0,25.6583,-100.0982,NA,"UT_DENSIDAD","TRAIN","Vista del Arroyo, Vistas del Río, Benito Juárez, Juárez, Nuevo León, 67250, México",67250,"Nuevo León",827,202306,202412,4932.78,644003.27,442579.115625,153104.587095577,-1.64183475694445,3.81097751050744,39067.3095,298947.605,406517.4825,475861.58,522793.9,585211.48,639380.1695,490000,0.90322268494898,0
788,4,"C","Hogar",102.92,14,0,25.62279,-100.14207,"Hogar Reunión","UT_DENSIDAD","TRAIN","Santa Julia Residencial, Juárez, Nuevo León, 67276, México",67276,"Nuevo León",786,202301,202412,314720.16,857808.85,572889.570476191,134431.515647166,0.00983855522186957,-0.11357110279144,327899.648,389531.04,484290.26,576337.19,655838.46,693884.86,840654.75,490000,1.16916238872692,1
845,4,"C","Hogar",106.03,14,0,25.6792,-100.179,"Hogar Reunión","UT_DENSIDAD","TRAIN","Peninsula, Dos Ríos, Guadalupe, Nuevo León, 67169, México",67169,"Nuevo León",843,202311,202412,28210.58,726096.59,527727.841818182,213925.664473923,-1.30822563823595,1.89199339661658,58626.491,332369.69,442720.29,558954.73,712226.79,721714.47,725658.378,490000,1.07699559554731,1
128,4,"BC","Base",95.54,10,6,25.65119,-100.19772,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Prolongación Francia 86, Portales de la Silla, Guadalupe, Nuevo León, 67194, México",67194,"Nuevo León",127,202301,202412,413648.74,1055322.46,849078.863333333,139719.956929374,-1.33662145234338,3.81169050704761,469156.752,716001.88,797752.39,844964.91,913650.02,1015173.05,1053864.594,480000,1.76891429861111,1
216,4,"C","Hogar",130.4,12,0,25.62346,-100.17471,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Santa María, Santa Mónica, Juárez, Nuevo León, 67280, México",67280,"Nuevo León",215,202301,202412,488252.18,1578909.97,1096489.51428571,233250.772032674,-0.333203093870562,1.44065345423055,559904.984,893160.25,980029.33,1101265.7,1253822.32,1354225.06,1543204.196,490000,2.23773370262391,1
724,4,"C","Hogar",0,0,0,25.63517,-100.18604,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Benito Juárez, Juárez, Nuevo León, 67280, México",67280,"Nuevo León",723,202301,202412,322088.2,995204.58,699068.440476191,156231.073251887,-0.488124462892007,0.602318466608696,350663.168,484186,617979.23,710916.8,804590.38,859013.44,972227.166,490000,1.4266702866861,1
861,4,"C","Base",0,0,0,25.69839,-100.11424,"Hogar Reunión","UT_DENSIDAD","TRAIN","Prolongación Ruíz Cortines, Lomas de Fatima, Juárez, Nuevo León, 66670, México",66670,"Nuevo León",859,202406,202412,14966.22,325795.99,194589.895,143195.218908252,-0.617460232926588,-2.12130406333456,18870.2553,54006.573,112567.1025,218798.685,300821.4775,315806.185,324797.0095,480000,0.405395614583333,0
862,4,"C","Hogar",0,0,0,25.64401,-100.14872,"Hogar Reunión","UT_DENSIDAD","TRAIN","Carretera A San Roque, Juárez, Nuevo León, 67199, México",67199,"Nuevo León",860,202406,202412,113466.5,657087.74,427229.97,268044.20971234,-0.379137605834237,-3.82964962456933,118909.8536,167900.036,249550.34,469182.82,646862.45,652997.624,656678.7284,490000,0.871897897959184,0
868,4,"C","Hogar",0,0,0,25.64498,-100.10663,"Barrio Competido","UT_DENSIDAD","TRAIN","Camino a La Paz, Benito Juárez, Juárez, Nuevo León, 67255, México",67255,"Nuevo León",865,202405,202412,10056.73,467841.23,298774.668,192465.281418568,-1.0172159909,-0.50353163678311,17451.6988,84006.418,194930.95,395169.01,425875.42,451054.906,466162.5976,490000,0.609744220408163,0
198,4,"BC","Base",118,10,0,25.64738,-100.09982,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Licenciado Julio Cisneros, Joaquín Garza y Garza, Benito Juárez, Juárez, Nuevo León, 67250, México",67250,"Nuevo León",197,202301,202412,9975.81,1001834.44,731622.572857143,248728.872248088,-1.82028704534468,3.16470633171561,51520.316,343525.89,738734.61,777504.3,858984.77,934408.92,1000342,480000,1.52421369345238,1
163,4,"C","Base",114.24,12,11,25.64966,-100.18897,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Avenida Profesor Eloy Cavazos, Rincón de Guadalupe, Guadalupe, Nuevo León, 67193, México",67193,"Nuevo León",162,202301,202412,311200.56,1047647.48,754404.612380952,170691.876071724,-0.437084148457927,1.01695472600041,364123.546,591044.49,653587.01,760545.36,831540.52,971735.44,1037915.336,480000,1.57167627579365,1
759,4,"C","Hogar",0,0,0,25.61631,-100.13266,"Hogar Reunión","UT_DENSIDAD","TRAIN","Boulevard San Antonio, San Francisco, Juárez, Nuevo León, 67276, México",67276,"Nuevo León",758,202301,202412,423735.9,1282089.94,858905.471904762,180532.401409193,0.180776491892731,1.58127296460849,478393.534,720467.62,747365.19,871822.06,937814.52,1098923.94,1254438.574,490000,1.75286831000972,1
63,4,"D","Hogar",108.53,12,5,25.66645,-100.10365,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Vista de Huizache, Vistas del Río, Benito Juárez, Juárez, Nuevo León, 67258, México",67258,"Nuevo León",62,202301,202412,634020.76,1760476.55,1381679.93333333,251819.694502403,-1.04412597783305,2.73610200607046,733613.808,1158882.84,1264611.24,1363815.99,1520922.39,1686563.49,1751061.134,490000,2.81975496598639,1
263,4,"C","Hogar",144.12,13,12,25.67809,-100.16256,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Río Pánuco, Dos Ríos, Guadalupe, Nuevo León, 67116, México",67116,"Nuevo León",262,202301,202412,385568.42,1178322.41,941785.179047619,156180.005400007,-2.16734975096362,7.9625978858835,474756.516,848583.73,888580,948049.34,1028900.02,1061629.35,1169890.522,490000,1.92201056948494,1
67,4,"C","Receso",97.71,12,6,25.67955,-100.11205,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Libramiento Norte de Monterrey, Juárez, Nuevo León, 67258, México",67258,"Nuevo León",66,202301,202412,313206.93,961280.36,706266.073333333,130829.263236208,-0.988036810307776,3.29898686953928,369267.858,602865.71,629709.22,692418.55,793394.57,826842.57,938454.288,516000,1.3687327002584,1
741,4,"C","Hogar",0,0,0,25.6503,-100.09787,"Hogar Reunión","UT_DENSIDAD","TRAIN","Licenciado Benito Juárez, Joaquín Garza y Garza, Benito Juárez, Juárez, Nuevo León, 67250, México",67250,"Nuevo León",740,202301,202412,469210.58,1288414.19,1001157.50571429,164419.207032086,-1.60782622703884,4.83912059193348,534476.826,873022.42,921310.07,1010292.17,1107496.33,1120736.87,1258790.022,490000,2.04317858309038,1
68,4,"D","Hogar",102.87,13,7,25.64911,-100.1431,"Hogar Reunión","UT_GAS_URBANA","TRAIN","OXXO, América Unida, America Unida, Juárez, Nuevo León, 67255, México",67255,"Nuevo León",67,202301,202412,454861.83,1529522.5,1095406.30619048,223907.071697788,-0.855844179385747,2.51266582239229,530127.224,871211.79,1005402.57,1114189.45,1215790.44,1280467.84,1504080.63,490000,2.23552307385811,1
751,4,"C","Hogar",0,0,0,25.68108,-100.07976,"Hogar Reunión","UT_DENSIDAD","TRAIN","Valle de Santa Isabel, Juárez, Nuevo León, 67258, México",67258,"Nuevo León",750,202301,202412,513201.87,1752349.88,1258532.44619048,245293.317567482,-1.03205666365958,3.66341804166267,619210.024,1049549.26,1167146.92,1241565.78,1402558.39,1443162.55,1710963.324,490000,2.56843356365403,1
69,4,"C","Hogar",101.82,12,7,25.61119,-100.17794,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Arcadia, Arcadia, Juárez, Nuevo León, 67254, México",67254,"Nuevo León",68,202301,202412,393362.87,1249479.86,975749.434761905,181515.168817112,-1.49955789020726,4.51527371618768,475328.818,829915.46,872819.06,993855.54,1078538.5,1122060.98,1248572.454,490000,1.99132537706511,1
257,4,"C","Hogar",106,12,14,25.66678,-100.16033,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Topacio, Santa Cruz, Guadalupe, Nuevo León, 67199, México",67199,"Nuevo León",256,202301,202412,536116.7,1506907.22,1165667.21714286,201016.427990542,-1.34735307862737,3.88805758405453,626362.128,992575.13,1100495.69,1199451.34,1308707.92,1365147.52,1480216.658,490000,2.37891268804665,1
755,4,"C","Hogar",0,0,0,25.6718,-100.07631,"Barrio Competido","UT_DENSIDAD","TRAIN","Valle de Santa Isabel, Benito Juárez, Juárez, Nuevo León, 67258, México",67258,"Nuevo León",754,202301,202412,448146.68,1320325.99,968145.1,251843.243839325,-0.709828737931123,-0.532921781868327,466906.466,565148.07,752948.02,1031822.76,1139505.19,1230417.45,1305425.724,490000,1.97580632653061,1
756,4,"C","Hogar",0,0,0,25.63392,-100.12148,"Hogar Reunión","UT_DENSIDAD","TRAIN","Los Agaves, La Paz, Juárez, Nuevo León, 67255, México",67255,"Nuevo León",755,202301,202412,396264.29,1000155.13,809013.994285714,128574.449331081,-1.59060744168059,4.36017210240542,454391.278,695488.45,747275.55,831013.95,890847.96,944664.75,989304.676,490000,1.65104896793003,1
758,4,"C","Base",0,0,0,25.62464,-100.11749,"Parada Técnica","UT_GAS_URBANA","TRAIN","Callejón Antiguo Camino de San Roque, Vistas de San Juan, La Paz, Benito Juárez, Juárez, Nuevo León, 67255, México",67255,"Nuevo León",757,202301,202412,436656.91,1078496.69,855585.608571429,147847.233147457,-0.938438037281073,1.76054893487784,490621.512,718152.72,770620.08,838867.24,963362.58,1016537.68,1070912.786,480000,1.78247001785714,1
76,4,"CD","Hogar",109.21,13,7,25.6064,-100.16801,"Hogar Reunión","UT_DENSIDAD","TRAIN","OXXO, Los Reguiletes, Los Rehiletes, Fresnillo, San Roque, Juárez, Nuevo León, 67254, México",67254,"Nuevo León",75,202301,202412,399683.1,1022045.91,801236.214285714,125344.512957696,-1.42605665760137,4.7500351899784,447174.714,751721.41,761465.56,804452.93,879560.02,945170.21,1007443.95,490000,1.63517594752187,1
62,4,"CD","Base",85.25,12,9,25.64195,-100.11259,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Loma De Piedra, Paseo de las Lomas, Benito Juárez, Juárez, Nuevo León, 67255, México",67255,"Nuevo León",61,202301,202412,326507.78,1025195.06,777538.812857143,145557.570878574,-1.28775516620197,3.68644106248916,386799.632,640357.75,711923.83,789617.59,855017.88,911620,1008189.552,480000,1.61987252678571,1
762,4,"C","Hogar",0,0,0,25.6793,-100.09175,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Toledo, Praderas de San Juan, Juárez, Nuevo León, 67258, México",67258,"Nuevo León",761,202301,202412,380365.76,1484562.64,927241.77,237923.843579654,-0.0861814697079666,1.43943807706425,409025.974,672904.53,827782.15,943995.86,1003478.65,1123770.8,1440568.412,490000,1.89233014285714,1
256,4,"C","Hogar",95,10,0,25.65545,-100.12373,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Hacienda San Andrés, Hacienda Santa Lucía, Juárez, Nuevo León, 67255, México",67255,"Nuevo León",255,202301,202412,332369.14,1001045.79,723684.789047619,143119.889210553,-0.774568025961911,1.83168139371121,374572.04,551213.23,666692.35,737908.02,804224.72,884249.21,978054.092,490000,1.47690773275024,1
78,4,"CD","Hogar",115.44,13,9,25.68897,-100.11577,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida del Río, Anzures, Juárez, Nuevo León, 67258, México",67258,"Nuevo León",77,202301,202412,500208.7,1120182.68,855952.28047619,146720.070389316,-0.242264165421898,0.412464288472658,539400.05,716969.11,762067.49,836560,977388.57,1033452.9,1110243.364,490000,1.74684138872692,1
85,4,"C","Receso",116.98,14,10,25.64717,-100.09112,"Oficinistas","UT_DENSIDAD","TRAIN","5 de Mayo, Centro, Benito Juárez, Juárez, Nuevo León, 67250, México",67250,"Nuevo León",84,202301,202412,310839.31,835415.47,668727.822380952,119396.295391529,-1.23208189090366,2.75493335805519,356235.89,559575.48,601338.79,699067.17,748298.67,788847.38,833075.874,516000,1.29598415190107,1
776,4,"C","Hogar",0,0,0,25.61936,-100.12416,"Oficinistas","UT_DENSIDAD","TRAIN","Juárez, Nuevo León, 67255, México",67255,"Nuevo León",774,202301,202412,523318.21,1438788.54,988001.14,225901.874571057,0.0210781110142936,-0.377499624923926,558711.974,755614.37,816176.31,989418.77,1123608.58,1256143.06,1407354.008,490000,2.01632885714286,1
86,4,"C","Hogar",116.12,12,9,25.68957,-100.11101,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Puerto Cabello, Los Puertos 1° y2° sector, Juárez, Nuevo León, 67258, México",67258,"Nuevo León",85,202301,202412,773163.28,1946167.2,1549884.42047619,247292.656865879,-1.41990246025383,4.13548325708278,864598.566,1329592.18,1459339.35,1613692.25,1669900.58,1748234.77,1940491.958,490000,3.16302942954325,1
89,4,"B","Hogar",115.77,12,9,25.64365,-100.08587,"Hogar Reunión","UT_DENSIDAD","TRAIN","Boulevard Hacienda San José, Benito Juárez, Juárez, Nuevo León, 67250, México",67250,"Nuevo León",88,202301,202412,401761.45,1049415.44,779513.35047619,145735.809678784,-0.576520503804403,1.03033800542872,441495.614,611912.75,711436.55,790143.73,863812.54,942220.72,1031618.346,490000,1.59084357240039,1
778,4,"C","Base",0,0,0,25.64885,-100.08403,"Barrio Competido","UT_TRAFICO_VEHICULAR","TRAIN","Benito Juárez, Juárez, Nuevo León, 67250, México",67250,"Nuevo León",776,202301,202412,523170.85,1514199.04,1049370.57047619,230541.488685813,-0.206768352686446,0.321443889238602,569593.948,758766.91,919660.96,1072976.97,1165748.54,1305210.25,1486590.206,480000,2.18618868849206,1
781,4,"C","Hogar",89.47,13,0,25.6386,-100.1923,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Tepatitlán, Tierra Propia, Guadalupe, Nuevo León, 67194, México",67194,"Nuevo León",779,202301,202412,307169.04,914958.99,599143.612857143,137048.614960741,0.343219975763765,0.639502269667635,337374.766,463733.51,522787.97,578062.55,663228.2,760366.35,895596.754,490000,1.22274206705539,1
96,4,"C","Base",92.45,11,10,25.64882,-100.11601,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Señora Bertha Pérez De González, Residencial San Juan, Benito Juárez, Juárez, Nuevo León, 67255, México",67255,"Nuevo León",95,202301,202412,674748.34,1859769.38,1413159.97761905,245624.492635249,-1.1024864452497,3.17653682636597,770473.96,1189716.62,1282488.79,1447203.95,1562386.25,1638499.77,1832818.634,480000,2.94408328670635,1
782,4,"C","Hogar",0,0,0,25.6037,-100.1814,"Barrio Competido","UT_DENSIDAD","TRAIN","Calle Cerro De La Campana, Privadas de La Silla, Juárez, Nuevo León, 67254, México",67254,"Nuevo León",780,202301,202412,317489.26,760861.87,573683.643809524,97013.3171267321,-0.644883581736053,1.31823951526236,343021.596,487027.58,508176.51,588148.5,630805.39,657405.73,748396.544,490000,1.17078294655005,1
787,4,"C","Hogar",0,0,0,25.61143,-100.14326,"Barrio Competido","UT_DENSIDAD","TRAIN","Monte Ideal, Monte Kristal, Juárez, Nuevo León, 67276, México",67276,"Nuevo León",785,202301,202412,355586.97,1065459.96,681493.691428571,199373.058315501,-0.216401532852187,-0.63901076741283,355784.046,374125.06,520123.54,704817.8,805439.87,894252.86,1039657.672,490000,1.39080345189504,1
476,4,"C","Base",97.14,13,17,25.65174,-100.16009,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Avenida Paseo de Guadalupe, Guadalupe, Nuevo León, 67199, México",67199,"Nuevo León",475,202301,202412,432495.37,1153478.08,886503.606190476,160907.094034455,-1.08699309140759,2.03647338470853,480050.154,672815.91,832343.39,916509.47,977873.56,1040326.01,1140402.898,480000,1.84688251289683,1
573,4,"C","Hogar",0,13,0,25.61552,-100.15421,"Hogar Reunión","UT_DENSIDAD","TRAIN","Magdalena, Viviendas Magdalena, Juárez, Nuevo León, 67254, México",67254,"Nuevo León",572,202301,202412,386777.01,1139024.87,724722.618095238,195859.435249214,0.350818045783965,-0.509398788877301,407687.892,492596.16,577350.81,703092.26,860509.36,973966.67,1115277.33,490000,1.47902575121477,1
491,4,"B","Hogar",0,13,0,25.61903,-100.14562,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Las Torres, Monte Kristal, Juárez, Nuevo León, 67276, México",67276,"Nuevo León",490,202301,202412,468592.12,1671172.34,1194862.06714286,247686.6233101,-0.98750819577565,2.78418539044046,560154.58,954487.74,1067392.21,1201369.21,1343335.69,1395281.71,1629901.112,490000,2.43849401457726,1
576,4,"C","Hogar",110.74,12,5,25.65319,-100.20294,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Acapulco, Acapulco, Guadalupe, Nuevo León, 67194, México",67194,"Nuevo León",575,202301,202412,361490.51,947969.98,748892.797619048,118291.586903321,-1.58425050577888,5.16949355394438,416102.758,662701.52,691174.92,769279.71,800948.94,844544.46,939488.712,490000,1.52835264820214,1
489,4,"B","Hogar",0,13,0,25.63466,-100.15852,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Callejón Camino a Rancho Viejo, Juárez, Nuevo León, 67199, México",67199,"Nuevo León",488,202301,202412,240994.13,1001867.48,677974.045714286,200511.788443727,-0.709691126039581,-0.169939481508171,262754.072,369636.22,581771.3,741199.28,821546.22,842479.62,984520.986,490000,1.38362050145773,1
578,4,"C","Hogar",0,13,0,25.60816,-100.16515,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Acueducto, Santa Mónica, Fresnillo, San Roque, Juárez, Nuevo León, 67254, México",67254,"Nuevo León",577,202301,202412,334987.15,1291747.75,930842.168095238,201777.944588386,-0.965104925214472,2.82117118314319,412566.046,742184.89,858633.27,922953.65,1052590.2,1133362.96,1268095.516,490000,1.89967789407191,1
488,4,"B","Hogar",0,13,0,25.61455,-100.17592,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Santa Alicia, Santa Mónica, Juárez, Nuevo León, 67254, México",67254,"Nuevo León",487,202301,202412,286048.34,1048995.43,701318.261904762,159801.415480844,-0.25430207497995,1.70386615936652,338364.71,564581.48,615381.03,691903.35,798686.35,836208.57,1028762.204,490000,1.43126175898931,1
487,4,"B","Hogar",0,13,0,25.63661,-100.17872,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Jesús García, Heroes de Nacozari, Juárez, Nuevo León, 67280, México",67280,"Nuevo León",486,202301,202412,381962.25,1193425.47,867462.098571429,204002.624727965,-0.403732800490094,0.0159766948678906,426644.34,647055.55,715121.68,839782.83,1026354.6,1117300.48,1183153.998,490000,1.77033081341108,1
354,4,"C","Base",101,10,10,25.65599,-100.18227,"Oficinistas","UT_GAS_URBANA","TRAIN","Oxxo, Avenida Maestro Israel Cavazos Garza, Guadalupe, Nuevo León, 67193, México",67193,"Nuevo León",353,202301,202412,489224.58,1467101.38,1187819.0647619,218189.701107862,-1.46430977262728,4.25134677670554,592288.436,1040865.9,1075743.53,1206715.21,1335304.62,1443413.14,1465813.29,480000,2.4746230515873,1
579,4,"C","Hogar",0,0,0,25.66445,-100.1007,"Hogar Reunión","UT_DENSIDAD","TRAIN","Vista de Huizache, Vistas del Río, Benito Juárez, Juárez, Nuevo León, 67258, México",67258,"Nuevo León",578,202301,202412,323635.4,1034650.64,704318.968571429,172942.178278822,0.173793656501866,0.178636643032319,368251.858,546966.02,599387.72,670699.65,836033.58,909535.01,1031773.742,490000,1.43738565014577,1
478,4,"C","Hogar",78.49,11,8,25.63906,-100.18691,"Hogar Reunión","UT_DENSIDAD","TRAIN","Jardines de La Silla, Tierra Propia, Guadalupe, Nuevo León, 67280, México",67280,"Nuevo León",477,202301,202412,477078.58,1479406.36,1154737.32238095,223077.884559467,-1.2694238585176,3.06416139699045,568646.868,941043.83,1041219.72,1177664.87,1294532.79,1390627.09,1468362.328,490000,2.35660678036929,1
477,4,"C","Hogar",0,13,0,25.69536,-100.117,"Hogar Reunión","UT_DENSIDAD","TRAIN","París, Anzures, Juárez, Nuevo León, 66670, México",66670,"Nuevo León",476,202301,202412,42086.58,1425475.09,1059710.69809524,290038.409623136,-2.11255005112515,7.24563994775889,200974.488,847207.19,956412.27,1079040.87,1203438.15,1375414.04,1423344.712,490000,2.16267489407191,1
569,4,"C","Receso",0,13,0,25.62041,-100.10528,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo Gas, Carretera a San Mateo, Los Huertos, Benito Juárez, Juárez, Nuevo León, 67294, México",67294,"Nuevo León",568,202301,202412,468246.48,1469065.33,964602.773333333,278360.466436174,-0.150799830284328,-0.809440046504307,482572.268,552131.73,790283.15,920642.36,1188747.08,1283918.44,1440731.46,516000,1.86938521963824,1
325,4,"C","Hogar",103,10,9,25.68066,-100.1747,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Camino a las Escobas, Dos Ríos, Guadalupe, Nuevo León, 67169, México",67169,"Nuevo León",324,202301,202412,599457.96,2138442.81,1522253.67238095,336425.291640656,-0.603181496365577,1.71539144698732,718902.23,1230302.31,1356790.64,1496014.48,1735967.45,1886269.67,2111718.758,490000,3.10664014771623,1
586,4,"C","Base",102.14,12,0,25.6606,-100.15012,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Carretera a Reynosa, Nuevo León, Guadalupe, Nuevo León, 67199, México",67199,"Nuevo León",585,202301,202412,315409.53,948834.86,640664.782857143,157143.140912408,0.226772509605518,0.266461040232236,339415.906,490893.1,521287.68,652955.53,694678.45,887544.93,944655.708,480000,1.33471829761905,1
323,4,"C","Hogar",103,11,7,25.65474,-100.19161,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Fátima, Santa María, Guadalupe, Nuevo León, 67198, México",67198,"Nuevo León",322,202301,202412,702917.46,1897514.85,1488897.60714286,235575.22344572,-1.71788567248924,5.71005137266157,817692.084,1288041.63,1411203.48,1532558.48,1604781.59,1700403.96,1859312.218,490000,3.0385665451895,1
