,TIENDA_ID,min_mes,max_mes,min,max,prom,desvstd,skewness,kurtosis,q1,q10,q25,q50,q75,q90,q99,ENTORNO_DES,Meta_venta,ratio
534,535,202301,202412,172257.68,654014.89,422085.07714285713,99229.85948504893,-0.04521090131083063,1.7249900051462883,201434.986,351797.78,373214.63,402695.1,480595.35,535382.79,633689.018,Base,480000,0.8793439107142856
535,536,202301,202412,368251.2,1196344.23,897887.1476190477,167248.7283800399,-1.3616538124435076,4.303981533942125,439758.718,770595.47,810821.62,913241.03,1007168.07,1042979.19,1175258.21,Hogar,490000,1.8324227502429544
536,537,202301,202412,264839.48,847107.27,698610.3119047619,117512.23228791505,-2.53034932257022,9.400354927157343,338498.206,642950.31,652891.57,703269.19,761590.7,804746.36,843116.3400000001,Base,480000,1.4554381498015874
537,538,202301,202412,465788.29,1400827.26,1062517.9771428572,204918.27744590753,-1.0326706131048164,2.354110762000168,537443.768,889476.16,956141.62,1100600.68,1240404.15,1270906.96,1378672.83,Hogar,490000,2.168404034985423
538,539,202301,202412,538569.02,1739638.24,1394119.469047619,270832.4209438061,-1.4967310826487845,3.8613673551059455,657203.92,1132212.32,1267199.42,1398000.78,1605245.71,1647071.06,1733879.204,Base,480000,2.904415560515873
540,541,202301,202412,570332.58,1477285.86,1226188.1552380952,187110.86710572266,-2.1098656930776123,7.343432599954914,658637.85,1135040.18,1178940.55,1241316.89,1298765.61,1406218.1,1476835.816,Hogar,490000,2.5024248066083574
541,542,202301,202412,448476.24,1383289.95,986594.3,217919.7234018217,-0.8086744856372441,0.8755376124340963,477634.888,713562.81,864719.93,1055606.48,1103009.37,1166861.37,1352938.486,Hogar,490000,2.0134577551020407
542,543,202301,202412,584158.52,1655135.04,1212022.4371428571,212007.81866897768,-0.8366373532142222,3.5275403551664346,661985.876,1021033.24,1129741.28,1220446.1,1293355.88,1361296.97,1630266.1560000002,Hogar,490000,2.4735151778425655
543,544,202301,202412,321123.28,874570.17,648656.829047619,121604.49112736859,-0.5862788305774279,1.493471217498929,360910.03800000006,530152.47,572522.81,645869.92,736204.9,772112.41,863784.8900000001,Hogar,490000,1.3237894470359572
544,545,202301,202412,340514.56,1014251.11,840417.8566666666,138639.52967761052,-2.34622201337542,8.360026650726194,418035.952,760216.23,795962.47,854016.57,908308.71,960757.18,1014175.9079999999,Base,480000,1.750870534722222
545,546,202301,202412,341696.67,1281873.81,919062.5995238095,218871.25314266823,-1.224225130968771,2.2186724218121454,359397.158,753791.85,855553.89,932123.16,1035586.52,1154666.4,1257417.9940000002,Hogar,490000,1.875637958211856
546,547,202301,202412,193727.1,560639.91,429422.7728571429,89470.6963590197,-0.9132797402486729,1.1082182347585934,213450.07200000001,313276.89,377378.21,448927.4,469705.34,529590.94,558884.7860000001,Base,480000,0.8946307767857143
547,548,202301,202412,384836.66,1288311.24,1079582.7771428572,186874.4185749569,-2.7118925730756285,9.670146079015831,490813.034,957801.98,1025150.31,1124756.53,1175817.22,1227642.47,1279931.2280000001,Base,480000,2.2491307857142857
548,549,202301,202412,433505.98,1444217.93,1047555.1242857142,198079.9047508499,-1.0638830744351049,4.205967717491692,523089.55,899732.16,998376.58,1032447.53,1146753.9,1222041.91,1419130.144,Hogar,490000,2.1378676005830903
550,551,202301,202412,495307.06,1614750.46,1219389.8038095238,226496.06341390434,-1.387708579150476,4.540064955924157,605112.182,1045640.05,1092011.58,1243620.08,1352344.96,1410131.33,1595642.734,Hogar,490000,2.4885506200194363
551,552,202301,202412,321853.91,985691.67,645180.1104761905,185395.3713909589,-0.4294148814001832,-0.4909073623089508,322866.47,334692.92,544554.7,709370.88,750762.02,854238.02,960271.5840000001,Hogar,490000,1.3166941030126336
552,553,202301,202412,417478.51,1272167.86,1075460.4633333334,178051.99423115904,-2.6980993256416186,9.455311619937119,507828.066,961219.86,1042933.33,1122822.75,1140738.21,1203442.05,1270807.516,Base,480000,2.2405426319444444
553,554,202301,202412,997092.52,2597940.74,1909726.7261904762,317926.5056183182,-0.734339165509862,2.8977983512430225,1109042.438,1658587.17,1788294.41,1931868.2,2101036.1,2204216.49,2522278.8760000006,Receso,516000,3.701020787190845
554,555,202301,202412,556064.68,1412484.71,1107045.7671428572,179202.57338019778,-1.3545759937669588,3.485765549872728,624395.628,932150.21,1039652.88,1119225.95,1227797.65,1258278.94,1383674.652,Hogar,490000,2.2592770758017493
555,556,202301,202412,526155.01,1732490.35,1140578.6557142858,234866.16743908465,-0.10380994526384232,2.7655570842476727,596297.028,905953.7,1052947.72,1155288.31,1263210.12,1338637.45,1669511.3120000004,Hogar,490000,2.3277115422740526
556,557,202301,202412,663757.08,1785207.01,1391332.3633333333,223551.34876787313,-1.590684294265293,4.998284972154282,764142.252,1191363.8,1327776.97,1371318.97,1513854.08,1583769.32,1747041.05,Hogar,490000,2.8394538027210885
557,558,202301,202412,256124.42,812449.81,657358.2742857143,110726.82684570151,-2.3705878061591226,8.62415806147677,321108.79600000003,581247.99,632340.19,664100.29,718328.39,750212.1,807412.574,Hogar,490000,1.341547498542274
558,559,202301,202412,616071.03,1560182.4,1147226.941904762,270488.17468848644,-0.2639246897389923,-1.0360675796160965,642646.676,854187.52,887697.89,1158947.38,1353302.38,1456835.55,1546399.646,Hogar,490000,2.3412794732750246
560,561,202301,202412,298808.19,1088793.04,876795.8323809524,174311.31325203125,-1.8584242506893498,5.19984552279362,373925.558,725733.04,841612.58,875646.94,999549.95,1040367.41,1080979.86,Hogar,490000,1.7893792497570458
561,562,202301,202412,175298.75,1090895.06,584733.8709523809,243335.70211479143,0.41686438841358786,-0.2275563911419174,195517.856,302840.49,398094.93,588062.28,750973.58,895746.71,1079689.992,Hogar,490000,1.193334430515063
562,563,202301,202412,467506.67,1342105.24,1038439.3857142858,231920.93873481493,-0.9316725884882667,0.6432023926832335,501292.22599999997,668374.61,971014.22,1037489.78,1215401.51,1280894.3,1341540.098,Base,480000,2.163415386904762
563,564,202301,202412,519772.39,1451693.23,1097190.1866666668,177890.8477168789,-1.4379703560834036,5.241108408519537,602232.3300000001,962409.0,1019980.81,1136141.73,1191925.55,1226723.06,1413145.6760000002,Hogar,490000,2.2391636462585036
564,565,202301,202412,480890.83,1220629.75,834521.8752380952,181595.952463203,0.40588272103841005,0.07489427336472465,510428.76800000004,644148.49,712263.2,807923.13,923726.48,1118452.96,1202893.986,Hogar,490000,1.7031058678328472
565,566,202301,202412,237180.87,812142.98,564465.49,138766.96279359484,-0.3847229874117835,0.017990705100077165,268589.112,413159.57,465420.83,558510.54,670387.84,705363.01,796367.3,Hogar,490000,1.151970387755102
566,567,202301,202412,948818.45,2156531.11,1672198.847142857,275999.1842979736,-0.7051229740027771,1.203669958438796,1015875.394,1316613.97,1572956.52,1690951.65,1854655.26,1984863.27,2131892.7399999998,Base,480000,3.4837475982142854
567,568,202301,202412,244717.7,1290839.86,935636.2547619048,239981.66770862392,-1.2510901618258703,2.401357754602978,298419.87200000003,774865.93,822606.29,988030.85,1108765.93,1167922.34,1269952.7280000001,Hogar,490000,1.9094617444120507
568,569,202301,202412,468246.48,1469065.33,964602.7733333334,278360.4664361738,-0.15079983028432828,-0.8094400465043075,482572.268,552131.73,790283.15,920642.36,1188747.08,1283918.44,1440731.4600000002,Receso,516000,1.869385219638243
570,571,202301,202412,765614.82,1819203.65,1397740.627142857,227921.06085709063,-0.7127411458698698,1.936502688879783,839557.088,1154501.47,1303869.11,1438596.7,1535981.87,1651916.63,1799136.5320000001,Hogar,490000,2.8525318921282796
571,572,202301,202412,280611.7,894777.59,723916.0595238095,133123.40225289075,-1.7782041773375277,5.313909678974779,346762.446,639488.38,662570.56,717731.95,813076.09,850810.76,891206.68,Hogar,490000,1.4773797133138968
572,573,202301,202412,386777.01,1139024.87,724722.6180952381,195859.43524921392,0.35081804578396514,-0.5093987888773013,407687.892,492596.16,577350.81,703092.26,860509.36,973966.67,1115277.33,Hogar,490000,1.4790257512147718
573,574,202301,202412,321761.54,834720.53,643005.3523809524,117548.29069837183,-0.7707372736926383,1.4705190591310031,359943.566,514469.34,589276.49,642813.61,721694.96,781814.48,825170.4060000001,Hogar,490000,1.3122558211856172
574,575,202301,202412,505199.28,1401079.84,1109905.9185714286,181292.11493707352,-1.818434534611402,5.578931518831929,587220.2080000001,954173.37,1053640.88,1118663.77,1234244.84,1257487.01,1372918.3880000003,Hogar,490000,2.2651141195335276
575,576,202301,202412,361490.51,947969.98,748892.7976190476,118291.58690332113,-1.584250505778883,5.169493553944385,416102.75800000003,662701.52,691174.92,769279.71,800948.94,844544.46,939488.712,Hogar,490000,1.528352648202138
576,577,202301,202412,407696.08,1050056.67,855536.499047619,134141.1876695041,-1.9338124166609978,5.601048001935597,464717.966,697791.39,825175.83,883985.33,931357.66,967637.02,1037043.76,Base,480000,1.7823677063492063
577,578,202301,202412,334987.15,1291747.75,930842.1680952382,201777.94458838613,-0.9651049252144722,2.821171183143185,412566.04600000003,742184.89,858633.27,922953.65,1052590.2,1133362.96,1268095.516,Hogar,490000,1.8996778940719146
578,579,202301,202412,323635.4,1034650.64,704318.9685714286,172942.17827882202,0.17379365650186557,0.1786366430323194,368251.858,546966.02,599387.72,670699.65,836033.58,909535.01,1031773.742,Hogar,490000,1.4373856501457725
580,581,202301,202412,300480.87,804555.47,587738.4447619048,119792.70541995349,-0.5093935284027363,0.40442630226819176,321259.35,434939.2,524065.77,594563.51,678333.65,722751.32,791052.262,Base,480000,1.2244550932539682
581,582,202301,202412,392945.64,1300708.27,999257.3047619046,216040.1932118336,-0.8698944817854308,1.7534796970898658,464605.678,766566.3,912861.87,988375.97,1126544.96,1264722.18,1297209.15,Hogar,490000,2.0393006219630707
582,583,202301,202412,478680.07,1233262.86,928026.8357142857,192514.75626427165,-1.01633353446608,0.547850083487933,496259.526,640253.26,865540.07,993505.6,1020634.44,1090577.14,1215048.9400000002,Hogar,490000,1.8939323177842566
583,584,202301,202412,608326.02,1693691.6,1343907.2142857143,221069.00271296376,-1.8482687753787577,5.579926384844368,699418.264,1120330.28,1309833.82,1350122.48,1478435.29,1536537.26,1665122.8440000003,Hogar,490000,2.7426677842565597
584,585,202301,202412,276072.82,749662.31,568689.4966666667,131740.28374532604,-0.9350243215804314,0.15513565664755236,284807.964,349862.89,524486.6,603438.33,653083.44,689164.26,747337.5360000001,Hogar,490000,1.1605908095238096
585,586,202301,202412,315409.53,948834.86,640664.7828571429,157143.14091240778,0.22677250960551823,0.2664610402322358,339415.906,490893.1,521287.68,652955.53,694678.45,887544.93,944655.708,Base,480000,1.3347182976190477
586,587,202301,202412,308517.4,1071369.15,770947.6900000001,238494.87841793077,-0.8288098047329752,-0.7828267803641915,315748.61600000004,403704.18,551679.3,887481.71,951041.78,974709.11,1053312.148,Hogar,490000,1.5733626326530614
587,588,202301,202412,511969.16,1428467.56,1120131.8161904763,195649.20554569067,-1.2585887902827853,3.7061776297544973,595248.192,961462.44,1035486.01,1114901.0,1280915.46,1324885.93,1415649.5960000001,Base,480000,2.3336079503968254
588,589,202301,202412,513189.28,1566149.25,1157609.6757142856,269021.4933069723,-0.49149408988179455,0.08638158572667587,569174.252,827858.27,1014934.78,1151059.56,1356544.23,1496864.26,1553437.2380000001,Hogar,490000,2.3624687259475214
590,591,202301,202412,702184.45,1815383.68,1464879.44,251279.3455374464,-1.2337253469353318,3.1179906350536615,798710.688,1220895.82,1346146.6,1449663.29,1631211.59,1766536.78,1814208.764,Hogar,490000,2.98954987755102
591,592,202301,202412,414957.84,962212.48,741405.2576190477,157583.71479780725,-0.424386654993691,-0.6720419943761171,427878.124,573610.19,607469.38,767729.92,871019.83,937980.35,958492.7,Hogar,490000,1.513071954324587
592,593,202301,202412,439284.4,1089203.69,855578.3495238095,148493.35442303473,-0.8049396376561324,1.8333587200329542,486192.472,727096.23,794611.23,849256.98,944295.76,1033521.21,1084288.588,Hogar,490000,1.7460782643343051
593,594,202301,202412,408899.32,1284158.9,907303.0628571429,222808.73863560497,-0.6852163772080864,0.33309726843083,428802.634,528831.61,835745.2,901963.09,1054436.85,1149155.48,1260821.85,Hogar,490000,1.8516389037900876
594,595,202301,202412,552215.09,1626685.94,1310766.5628571429,251314.5470519687,-1.3447597861522163,2.8735014542534247,641164.744,1034011.07,1222794.16,1293568.76,1492443.11,1574614.91,1618673.62,Base,480000,2.7307636726190476
595,596,202301,202412,437318.82,1405237.67,991652.63,234984.8019762977,-0.20318276595523257,0.4365052623029211,478708.654,807433.97,842856.42,993448.99,1152359.53,1322145.95,1396452.556,Hogar,490000,2.02378087755102
596,597,202301,202412,466168.14,1364842.3,1087256.014761905,189742.06278225972,-1.5789062353759111,4.988470491190631,560580.148,940061.93,1006694.08,1111041.6,1187022.71,1278625.46,1360218.772,Hogar,490000,2.218889826044704
597,598,202301,202412,130814.29,1740212.78,1195773.2566666666,349065.23611533217,-1.5380446570744835,3.5516796229956813,233804.52,742987.55,1162523.43,1269643.99,1346842.98,1441804.88,1715443.4160000002,Hogar,490000,2.4403535850340137
598,599,202301,202412,501615.23,1325320.92,945328.2519047619,192920.98785139408,-0.40096606185125705,0.27830535269374934,535423.208,674566.2,827988.92,939067.92,1063932.93,1148793.61,1294089.002,Hogar,490000,1.9292413304178815
600,601,202301,202412,340519.16,967968.36,759948.4523809524,140744.38042888755,-1.1655392071586865,2.6615154135514705,396412.83999999997,648639.65,666485.61,792256.7,861586.14,866602.44,965519.574,Hogar,490000,1.5509152089407192
601,602,202301,202412,614627.98,1682093.38,1328804.5214285713,224992.8112264192,-1.4281665948583053,4.2797150347072215,711374.288,1110339.5,1240933.44,1351321.87,1439229.09,1551360.16,1675218.158,Hogar,490000,2.711845962099125
602,603,202301,202412,293594.51,1083041.76,861036.3676190475,155697.96739369276,-2.469221237466475,8.871457184743736,378478.234,762190.81,829404.58,902391.6,938142.48,950119.01,1072089.4880000001,Base,480000,1.7938257658730157
603,604,202301,202412,603708.91,2117413.5,1552569.8599999999,310772.0702201282,-1.2107014204010285,3.458594582030036,729840.986,1234485.05,1449528.78,1554421.65,1793347.65,1813550.86,2064778.7880000002,Hogar,490000,3.168509918367347
604,605,202301,202412,360322.47,1377484.17,978972.8023809524,274113.21456842864,-0.24467830669801627,-0.47421334451010777,420393.58999999997,742823.62,780995.73,961832.77,1197197.13,1331150.3,1373654.576,Base,480000,2.039526671626984
605,606,202301,202412,140129.47,956357.17,657472.3580952381,175585.55000604576,-1.3257078426368072,3.3592249000124457,177069.744,523819.62,611520.78,681039.29,725561.29,855590.75,942416.5960000001,Hogar,490000,1.3417803226433431
606,607,202301,202412,111407.6,638987.4,453300.1461904762,124836.07223878277,-1.3087562730026063,1.9152728507381167,129966.316,349964.78,388698.87,507041.21,525634.34,564263.62,626111.31,Base,480000,0.9443753045634921
607,608,202301,202412,903488.37,2259411.28,1897692.7409523812,278000.10184968717,-2.4092805763486163,7.9938425152658255,1038286.828,1666382.71,1840271.62,1959186.95,2055466.21,2095110.97,2240316.506,Hogar,490000,3.8728423284742473
608,609,202301,202412,469800.57,1246065.26,1021663.1085714286,170649.90195099436,-1.5712177100202374,4.597181497704856,547812.694,875932.98,980437.59,1027530.41,1128500.58,1206936.09,1245503.886,Hogar,490000,2.085026752186589
610,611,202301,202412,622874.67,1552592.03,1211470.4057142858,220923.71029461225,-0.9053361235255039,1.0507166815891256,677379.1020000001,967705.98,1067077.19,1243197.79,1394731.38,1422222.87,1537791.3800000001,Base,480000,2.5238966785714285
611,612,202301,202412,473209.5,1704382.95,1298339.6904761905,300994.79140524444,-1.3125117608467514,1.8345403240454004,525726.44,882345.83,1237004.36,1347197.48,1517345.91,1563285.79,1688229.366,Hogar,490000,2.649672837706511
612,613,202301,202412,454722.6,1450507.4,1051607.7419047619,214443.8929695957,-0.7018508797181746,1.972331099595451,526978.194,846531.29,943807.61,1029343.28,1200906.97,1285000.17,1431114.048,Hogar,490000,2.1461382487852285
613,614,202301,202412,268746.83,853497.85,646997.2447619048,119460.184619071,-1.3005731680454529,4.242978783935131,325588.302,566057.02,591263.48,644290.35,717823.41,770035.18,840553.644,Hogar,490000,1.320402540330418
614,615,202301,202412,292377.28,822388.82,651557.8204761905,115575.1047231407,-1.3458766304551013,3.6221198564093213,338697.69200000004,565393.92,596270.5,659354.31,725699.27,777977.12,817266.334,Base,480000,1.3574121259920635
615,616,202301,202412,279317.33,954904.53,703449.2723809524,144206.91845137835,-1.2376300413012762,2.7763934783093576,323235.02400000003,528133.29,665468.33,732559.73,779248.4,831285.08,931402.6220000001,Hogar,490000,1.4356107599611272
616,617,202301,202412,496939.59,1534007.72,1120731.9466666665,228249.39847887328,-0.7560684511196918,1.6018965928190476,568367.4500000001,870745.43,1010733.97,1127910.13,1263846.34,1371733.7,1503342.7480000001,Hogar,490000,2.2872080544217686
617,618,202301,202412,275649.42,1043266.47,724246.9847619047,183662.55698946633,-0.30591033654489697,0.16659346420413046,330442.192,572787.91,604568.02,666056.43,886108.56,941477.27,1026351.996,Base,480000,1.5088478849206348
618,619,202301,202412,334163.52,784772.96,659659.3152380952,96821.13753044247,-1.9907126673871822,5.620921196641373,379568.79600000003,562294.52,617249.08,692862.9,707062.4,745052.18,777136.368,Hogar,490000,1.3462435004859086
620,621,202301,202412,332682.42,976784.25,769998.798095238,133559.36639122493,-1.6676977978427399,5.079074198815626,390563.00399999996,641349.81,714188.79,790767.09,843087.19,883980.34,970049.034,Base,480000,1.6041641626984127
621,622,202301,202412,309508.86,1119039.16,715310.569047619,169767.04710443053,0.05453083020636306,1.3449054772696507,355726.596,552798.73,609778.87,691245.85,827246.53,878237.3,1081160.122,Base,480000,1.4902303521825395
622,623,202301,202412,254200.31,744835.04,616701.8576190476,104688.45351759647,-2.1178297730385487,6.645170814553362,308591.434,536974.75,570212.91,645256.83,681363.35,690739.74,744266.702,Hogar,490000,1.2585752196307094
623,624,202301,202412,514422.82,1489091.24,1099713.550952381,186790.13760775485,-1.027825210648961,4.661061364805137,602137.616,979799.2,1030712.81,1088703.01,1178910.02,1302718.97,1461512.438,Hogar,490000,2.2443133692905732
624,625,202301,202412,336996.66,1315249.59,1013194.4380952381,212956.00900728456,-1.5242951818620738,4.150690608158262,421623.072,836047.32,908290.39,1068901.03,1114460.5,1228949.37,1309993.8860000002,Hogar,490000,2.0677437512147714
625,626,202301,202412,401133.27,1053524.14,825307.3852380952,130850.20135174095,-1.6060366390871226,4.878022872612664,457359.868,690137.2,783297.88,842902.82,901357.39,931291.04,1029408.9940000001,Hogar,490000,1.6843007862001942
626,627,202301,202412,293216.86,982318.83,748538.5804761904,139947.8929251539,-1.4501570898531748,5.030033361445502,358697.832,648186.83,703783.36,744572.42,802400.71,897612.92,972145.46,Hogar,490000,1.527629756073858
627,628,202301,202412,1993.44,1007578.14,693794.9952380953,261077.35012231776,-1.2667203397477613,1.425540804228897,38854.664000000004,362444.48,597488.73,756252.53,875929.48,957880.93,1006812.076,Hogar,490000,1.4159081535471332
628,629,202301,202412,1063767.79,3167671.89,2352482.0657142857,412270.080318795,-1.1865206584376848,4.354593297248785,1233713.598,1998680.88,2201239.37,2384995.78,2536122.25,2670800.89,3112111.024,Hogar,490000,4.800983807580175
630,631,202301,202412,419030.9,1100653.2,835228.3361904761,128502.15173474989,-1.3036651262572372,5.397313494082596,479883.646,747096.37,794286.6,828848.26,903374.27,939166.14,1077156.9200000002,Hogar,490000,1.7045476248785225
631,632,202301,202412,202283.54,889857.83,618001.1209523809,224562.32102908107,-0.6724312011765612,-0.9866405925091137,208850.462,280433.61,394625.79,703351.69,782394.76,831883.01,889838.048,Hogar,490000,1.2612267774538386
632,633,202301,202412,238813.77,1425410.64,940317.1414285714,331399.5717010844,-0.4614631340609746,-0.6610628915513179,281485.844,492851.85,743237.19,968933.59,1213166.15,1341341.2,1412052.812,Hogar,490000,1.9190145743440232
633,634,202301,202412,518015.8,1341663.31,1039047.9252380952,224472.29134126802,-0.910480229843073,0.19183651932371903,542985.668,666569.56,931614.29,1090191.76,1170362.42,1260339.6,1332265.948,Hogar,490000,2.1205059698736637
634,635,202301,202412,294130.64,1400226.67,1039661.1666666666,257234.15116591318,-1.324480818836637,2.7967156948505374,345046.778,907277.85,930544.99,1075276.81,1231843.27,1328803.32,1394784.68,Base,480000,2.1659607638888887
635,636,202301,202412,317392.06,989576.51,769170.0404761905,161533.19212865317,-1.2242375055280164,1.6960255863223481,355712.926,593064.18,702962.03,795224.2,880308.02,926573.21,977743.346,Hogar,490000,1.5697347764820215
636,637,202301,202412,233448.55,720869.21,573324.3709523809,115025.8239868868,-1.4030852642035028,2.642789479289132,265771.352,444667.33,552136.01,600040.11,651824.99,675576.93,719665.38,Hogar,490000,1.1700497366375122
637,638,202301,202412,481508.86,1174783.98,873659.6452380953,148115.64469434367,-0.42084353153072085,1.5599917835099704,526572.6039999999,751640.85,786779.63,856199.98,976217.79,1027454.48,1156185.652,Receso,516000,1.69313884736065
638,639,202301,202412,552195.13,1415168.0,1106255.6161904763,215234.51199976748,-1.14650737965371,1.1049360088319848,587564.8640000001,756694.37,1023712.68,1176198.04,1240077.84,1301505.95,1402559.48,Hogar,490000,2.257664522837707
640,641,202301,202412,326219.53,882285.61,676455.2838095238,133217.20455501665,-0.5305977075138705,1.0323446266190772,365935.57,566397.34,602091.69,676183.09,766830.46,860954.99,881679.3759999999,Receso,516000,1.3109598523440384
641,642,202301,202412,345811.34,728688.63,593718.9471428571,93187.36520667795,-0.7710925650433228,0.9388955500321354,371332.65400000004,508544.59,536369.73,592086.38,663156.89,706155.44,725707.38,Receso,516000,1.1506181146179402
642,643,202301,202412,408395.96,1176506.57,931916.4114285714,176730.79816673085,-1.060169189337348,2.7086791219585593,474982.29600000003,759145.84,857793.9,938976.1,1040280.74,1172647.09,1176128.702,Hogar,490000,1.901870227405248
643,644,202301,202412,228133.03,865282.4,602058.4266666666,139718.99386550396,-0.3840804088767471,1.9274289770173785,271643.844,479357.58,539166.0,606727.4,670894.23,749501.38,864557.588,Base,480000,1.2542883888888887
644,645,202301,202412,380114.03,1192675.53,860705.2742857144,183796.40827976158,-0.7935480466953757,1.1013628701266795,419091.98000000004,688561.27,747057.23,912072.11,978608.08,1042616.56,1162954.1900000002,Hogar,490000,1.7565413760932946
645,646,202301,202412,215799.11,767552.1,535196.5061904762,119782.78855679328,-0.4110733192723357,1.605969851465653,255219.588,419264.62,485616.76,524288.39,597106.34,691032.66,754609.142,Hogar,490000,1.0922377677356658
646,647,202301,202412,526129.38,1394460.18,1160012.2876190476,178082.69968800258,-2.2331097157600284,7.844209640191492,620020.0700000001,1051349.79,1102254.61,1173022.55,1243444.91,1323262.78,1391571.964,Hogar,490000,2.3673720155490767
647,648,202301,202412,270016.64,758509.41,595886.8652380953,114666.82330574561,-0.9193549649148965,1.907844634980179,308409.014,501559.52,524359.62,605453.23,664818.87,744924.9,757021.14,Base,480000,1.241430969246032
648,649,202301,202412,315072.37,877635.27,700747.7347619047,113992.0450129485,-1.8335640912723228,6.106448349385232,368284.964,613866.44,678149.77,706401.58,757014.88,813370.14,870982.562,Hogar,490000,1.430097417881438
650,651,202301,202412,528486.25,1497666.33,1178827.3771428573,211518.77383205795,-1.2630767426911764,3.492033062891141,610875.52,973979.23,1086760.13,1175152.54,1302169.32,1384572.11,1495461.422,Base,480000,2.4558903690476193
651,652,202301,202412,419073.21,944494.99,762431.619047619,108041.11478270739,-1.4056718663609986,4.308968236476376,467849.19200000004,663046.91,708575.0,766904.37,825390.25,884228.12,932828.6340000001,Base,480000,1.5883992063492063
652,653,202301,202412,287065.93,1009293.21,697016.4647619048,182411.32895268087,-0.5288005740586653,0.7648325975443906,291937.754,585378.51,626077.61,691690.46,814486.81,891292.51,1002999.336,Hogar,490000,1.4224825811467445
653,654,202301,202412,636238.4,1749092.48,1478808.840952381,249215.30959239014,-2.029791540384311,5.803221178593395,750580.31,1209957.09,1415693.86,1510046.98,1652398.36,1691756.83,1746471.622,Base,480000,3.080851751984127
654,655,202301,202412,409974.93,1159178.45,840901.8628571429,145895.24982473484,-0.8815266925685028,3.4454731772173157,465098.87,703489.42,763954.71,866329.57,914087.11,955368.44,1121922.468,Hogar,490000,1.716126250728863
655,656,202301,202412,295728.49,754742.66,536782.8723809524,108864.64618951902,-0.14846507233234985,-0.04590632585154131,316227.472,413585.52,467059.15,527002.79,613946.58,655745.84,738257.476,Base,480000,1.1182976507936506
656,657,202301,202412,313169.03,1666828.16,1261545.6766666668,309795.0556042095,-1.6117575875349255,3.509608621803596,393004.004,1081348.09,1123896.83,1317048.43,1465744.39,1553647.5,1648250.002,Base,480000,2.6282201597222223
657,658,202301,202412,276170.84,808272.13,591989.2495238095,114244.24053666898,-0.7170275788163357,1.8991862091374379,311686.238,481997.17,532931.94,592026.1,654473.53,703286.41,795532.954,Base,480000,1.2333109365079364
658,659,202301,202412,294346.46,808638.92,674805.329047619,107837.75735733319,-2.1555408142037553,7.392384781322368,356248.726,606549.74,626890.23,682018.64,763555.3,779438.75,804237.2760000001,Base,480000,1.405844435515873
660,661,202301,202412,347402.11,952772.78,744443.5252380952,133764.63542875543,-1.141563223531013,2.700435463682029,393150.42799999996,645889.17,662448.88,750655.56,859288.96,878971.55,943422.576,Hogar,490000,1.5192725004859087
661,662,202301,202412,599504.83,2272524.31,1617875.2485714285,439327.99887397204,-0.40421162450511877,-0.24882901764222431,691429.0819999999,1148480.82,1282503.14,1685285.21,1901761.58,2188064.1,2259679.078,Receso,516000,3.1354171483942412
662,663,202301,202412,231515.31,583215.02,442602.9033333334,86314.11167327609,-0.5662450799286645,0.49825068087002444,246981.472,339111.97,398432.03,451979.2,497559.37,527427.99,581736.924,Base,480000,0.9220893819444446
663,664,202301,202412,419660.52,1039146.66,846716.9104761905,145445.3643043276,-1.354920571482571,2.5409597223804083,464039.37200000003,641694.06,786636.66,869278.36,936949.32,997864.07,1030966.9280000001,Hogar,490000,1.7279936948493684
664,665,202301,202412,635692.78,1536680.77,1299454.8738095239,193866.6881891666,-1.9699215973522426,6.339953260172717,734682.162,1135034.61,1258331.3,1312323.55,1374467.34,1508813.63,1535187.526,Hogar,490000,2.651948722060253
665,666,202301,202412,476063.89,1211530.75,955567.2338095239,200418.12216762337,-0.7218720341592989,-0.022801857761900024,508035.50800000003,727189.44,803703.21,974172.94,1130119.0,1163686.26,1209760.238,Hogar,490000,1.950137211856171
666,667,202301,202412,532986.46,1453105.47,980900.4780952381,219639.08061525342,-0.003351438183922954,0.07188395582638218,554136.848,755031.73,841822.68,963033.53,1130361.7,1190777.05,1418365.7400000002,Hogar,490000,2.001837710398445
667,668,202301,202412,159705.05,1179090.61,957173.1257142858,261857.9804537909,-2.4331066688853324,5.570294907046399,182179.016,856424.73,952899.71,1029880.24,1085264.29,1124525.24,1177298.522,Hogar,490000,1.9534145422740525
668,669,202301,202412,557353.06,1862635.3,1388267.5933333333,315915.8816031528,-1.2748557464814807,2.277627218052842,578419.79,1147421.88,1316310.2,1391627.2,1586999.23,1709994.84,1846916.6840000001,Base,480000,2.8922241527777777
670,671,202301,202412,501526.27,1293021.27,1072566.2980952382,161381.34037567177,-2.152811828980064,7.572666486399024,594343.93,975500.34,1021910.22,1083098.23,1175480.59,1221027.89,1285771.776,Base,480000,2.234513121031746
671,672,202301,202412,546926.49,1677161.16,1205999.1476190477,257609.94792050924,-0.5797485416381296,0.9726892833045881,612129.258,875286.07,1078321.35,1212541.26,1404924.2,1425538.41,1656675.29,Base,480000,2.5124982242063494
672,673,202301,202412,227643.95,736229.31,528498.2671428571,147361.34401622802,-0.5657265610000969,-0.035031487768191205,232431.32400000002,279306.27,486486.71,521830.9,610471.7,720291.07,734284.234,Base,480000,1.101038056547619
